Word,Tag,Sentence_ID,STIX_Tag,Source
its,O,42,O,CyNER
new,O,42,O,CyNER
deployment,O,42,O,CyNER
method,O,42,O,CyNER
.,O,42,O,CyNER
We,O,43,O,CyNER
discuss,O,43,O,CyNER
these,O,43,O,CyNER
changes,O,43,O,CyNER
and,O,43,O,CyNER
its,O,43,O,CyNER
effect,O,43,O,CyNER
on,O,43,O,CyNER
Android,B-System,43,B-Software,CyNER
and,O,43,O,CyNER
Apple,B-System,43,B-Software,CyNER
devices,O,43,O,CyNER
.,O,43,O,CyNER
Malicious,O,44,O,CyNER
APK,O,44,O,CyNER
Like,O,44,O,CyNER
its,O,44,O,CyNER
previous,O,44,O,CyNER
versions,O,44,O,CyNER
",",O,44,O,CyNER
XLoader,B-Malware,44,B-Malware,CyNER
6.0,I-Malware,44,I-Malware,CyNER
abuses,O,44,O,CyNER
social,O,44,O,CyNER
media,O,44,O,CyNER
user,O,44,O,CyNER
profiles,O,44,O,CyNER
to,O,44,O,CyNER
hide,O,44,O,CyNER
its,O,44,O,CyNER
real,O,44,O,CyNER
C,O,44,O,CyNER
&,O,44,O,CyNER
C,O,44,O,CyNER
addresses,O,44,O,CyNER
",",O,44,O,CyNER
but,O,44,O,CyNER
this,O,44,O,CyNER
time,O,44,O,CyNER
its,O,44,O,CyNER
threat,O,44,O,CyNER
actors,O,44,O,CyNER
chose,O,44,O,CyNER
the,O,44,O,CyNER
social,O,44,O,CyNER
media,O,44,O,CyNER
platform,O,44,O,CyNER
Twitter,B-Organization,44,B-Identity,CyNER
",",O,44,O,CyNER
which,O,44,O,CyNER
was,O,44,O,CyNER
never,O,44,O,CyNER
used,O,44,O,CyNER
in,O,44,O,CyNER
previous,O,44,O,CyNER
attacks,O,44,O,CyNER
.,O,44,O,CyNER
The,O,45,O,CyNER
real,O,45,O,CyNER
C,O,45,O,CyNER
&,O,45,O,CyNER
C,O,45,O,CyNER
address,O,45,O,CyNER
is,O,45,O,CyNER
encoded,O,45,O,CyNER
in,O,45,O,CyNER
the,O,45,O,CyNER
Twitter,B-Organization,45,B-Identity,CyNER
names,O,45,O,CyNER
",",O,45,O,CyNER
and,O,45,O,CyNER
can,O,45,O,CyNER
only,O,45,O,CyNER
be,O,45,O,CyNER
revealed,O,45,O,CyNER
once,O,45,O,CyNER
decoded,O,45,O,CyNER
.,O,45,O,CyNER
This,O,46,O,CyNER
adds,O,46,O,CyNER
an,O,46,O,CyNER
extra,O,46,O,CyNER
layer,O,46,O,CyNER
against,O,46,O,CyNER
detection,O,46,O,CyNER
.,O,46,O,CyNER
The,O,47,O,CyNER
code,O,47,O,CyNER
for,O,47,O,CyNER
this,O,47,O,CyNER
characteristic,O,47,O,CyNER
and,O,47,O,CyNER
the,O,47,O,CyNER
corresponding,O,47,O,CyNER
Twitter,B-Organization,47,B-Identity,CyNER
accounts,O,47,O,CyNER
can,O,47,O,CyNER
be,O,47,O,CyNER
seen,O,47,O,CyNER
in,O,47,O,CyNER
figures,O,47,O,CyNER
3,O,47,O,CyNER
and,O,47,O,CyNER
4,O,47,O,CyNER
respectively,O,47,O,CyNER
.,O,47,O,CyNER
Version,O,48,O,CyNER
6.0,O,48,O,CyNER
also,O,48,O,CyNER
adds,O,48,O,CyNER
a,O,48,O,CyNER
command,O,48,O,CyNER
called,O,48,O,CyNER
“,O,48,O,CyNER
getPhoneState,O,48,O,CyNER
”,O,48,O,CyNER
",",O,48,O,CyNER
which,O,48,O,CyNER
collects,O,48,O,CyNER
unique,O,48,O,CyNER
identifiers,O,48,O,CyNER
of,O,48,O,CyNER
mobile,O,48,O,CyNER
devices,O,48,O,CyNER
such,O,48,O,CyNER
as,O,48,O,CyNER
IMSI,O,48,O,CyNER
",",O,48,O,CyNER
ICCID,O,48,O,CyNER
",",O,48,O,CyNER
Android,B-System,48,B-Software,CyNER
ID,O,48,O,CyNER
",",O,48,O,CyNER
and,O,48,O,CyNER
device,O,48,O,CyNER
serial,O,48,O,CyNER
number,O,48,O,CyNER
.,O,48,O,CyNER
This,O,49,O,CyNER
addition,O,49,O,CyNER
is,O,49,O,CyNER
seen,O,49,O,CyNER
in,O,49,O,CyNER
Figure,O,49,O,CyNER
5,O,49,O,CyNER
.,O,49,O,CyNER
Considering,O,50,O,CyNER
the,O,50,O,CyNER
other,O,50,O,CyNER
malicious,O,50,O,CyNER
behaviors,O,50,O,CyNER
of,O,50,O,CyNER
XLoader,B-Malware,50,B-Malware,CyNER
",",O,50,O,CyNER
this,O,50,O,CyNER
added,O,50,O,CyNER
operation,O,50,O,CyNER
could,O,50,O,CyNER
be,O,50,O,CyNER
very,O,50,O,CyNER
dangerous,O,50,O,CyNER
as,O,50,O,CyNER
threat,O,50,O,CyNER
actors,O,50,O,CyNER
can,O,50,O,CyNER
use,O,50,O,CyNER
it,O,50,O,CyNER
to,O,50,O,CyNER
perform,O,50,O,CyNER
targeted,O,50,O,CyNER
attacks,O,50,O,CyNER
.,O,50,O,CyNER
Malicious,O,51,O,CyNER
iOS,B-System,51,B-Software,CyNER
profile,O,51,O,CyNER
In,O,51,O,CyNER
the,O,51,O,CyNER
case,O,51,O,CyNER
of,O,51,O,CyNER
Apple,B-System,51,B-Software,CyNER
devices,O,51,O,CyNER
",",O,51,O,CyNER
the,O,51,O,CyNER
downloaded,O,51,O,CyNER
malicious,O,51,O,CyNER
iOS,B-System,51,B-Software,CyNER
profile,O,51,O,CyNER
gathers,O,51,O,CyNER
the,O,51,O,CyNER
following,O,51,O,CyNER
:,O,51,O,CyNER
Unique,O,51,O,CyNER
device,O,51,O,CyNER
identifier,O,51,O,CyNER
(,O,51,O,CyNER
UDID,O,51,O,CyNER
),O,51,O,CyNER
International,O,51,O,CyNER
Mobile,O,51,O,CyNER
Equipment,O,51,O,CyNER
Identity,O,51,O,CyNER
(,O,51,O,CyNER
IMEI,O,51,O,CyNER
),O,51,O,CyNER
Integrated,O,51,O,CyNER
Circuit,O,51,O,CyNER
Card,O,51,O,CyNER
ID,O,51,O,CyNER
(,O,51,O,CyNER
ICCID,O,51,O,CyNER
),O,51,O,CyNER
Mobile,O,51,O,CyNER
equipment,O,51,O,CyNER
identifier,O,51,O,CyNER
(,O,51,O,CyNER
MEID,O,51,O,CyNER
),O,51,O,CyNER
Version,O,51,O,CyNER
number,O,51,O,CyNER
Product,O,51,O,CyNER
number,O,51,O,CyNER
The,O,51,O,CyNER
profile,O,51,O,CyNER
installations,O,51,O,CyNER
differ,O,51,O,CyNER
depending,O,51,O,CyNER
on,O,51,O,CyNER
the,O,51,O,CyNER
iOS,B-System,51,B-Software,CyNER
.,O,51,O,CyNER
For,O,52,O,CyNER
versions,O,52,O,CyNER
11.0,O,52,O,CyNER
and,O,52,O,CyNER
11.4,O,52,O,CyNER
",",O,52,O,CyNER
the,O,52,O,CyNER
installation,O,52,O,CyNER
is,O,52,O,CyNER
straightforward,O,52,O,CyNER
.,O,52,O,CyNER
If,O,53,O,CyNER
a,O,53,O,CyNER
user,O,53,O,CyNER
visits,O,53,O,CyNER
the,O,53,O,CyNER
profile,O,53,O,CyNER
host,O,53,O,CyNER
website,O,53,O,CyNER
and,O,53,O,CyNER
allows,O,53,O,CyNER
the,O,53,O,CyNER
installer,O,53,O,CyNER
to,O,53,O,CyNER
download,O,53,O,CyNER
",",O,53,O,CyNER
the,O,53,O,CyNER
iOS,B-System,53,B-Software,CyNER
system,O,53,O,CyNER
will,O,53,O,CyNER
go,O,53,O,CyNER
directly,O,53,O,CyNER
to,O,53,O,CyNER
the,O,53,O,CyNER
“,O,53,O,CyNER
Install,O,53,O,CyNER
Profile,O,53,O,CyNER
”,O,53,O,CyNER
page,O,53,O,CyNER
(,O,53,O,CyNER
which,O,53,O,CyNER
shows,O,53,O,CyNER
a,O,53,O,CyNER
verified,O,53,O,CyNER
safety,O,53,O,CyNER
certificate,O,53,O,CyNER
),O,53,O,CyNER
",",O,53,O,CyNER
and,O,53,O,CyNER
then,O,53,O,CyNER
request,O,53,O,CyNER
the,O,53,O,CyNER
users,O,53,O,CyNER
’,O,53,O,CyNER
passcode,O,53,O,CyNER
for,O,53,O,CyNER
the,O,53,O,CyNER
last,O,53,O,CyNER
step,O,53,O,CyNER
of,O,53,O,CyNER
installation,O,53,O,CyNER
.,O,53,O,CyNER
On,O,54,O,CyNER
later,O,54,O,CyNER
versions,O,54,O,CyNER
",",O,54,O,CyNER
specifically,O,54,O,CyNER
iOS,B-System,54,B-Software,CyNER
12.1.1,I-System,54,I-Software,CyNER
and,O,54,O,CyNER
iOS,B-System,54,B-Software,CyNER
12.2,I-System,54,I-Software,CyNER
",",O,54,O,CyNER
the,O,54,O,CyNER
process,O,54,O,CyNER
is,O,54,O,CyNER
different,O,54,O,CyNER
.,O,54,O,CyNER
After,O,55,O,CyNER
the,O,55,O,CyNER
profile,O,55,O,CyNER
is,O,55,O,CyNER
downloaded,O,55,O,CyNER
",",O,55,O,CyNER
the,O,55,O,CyNER
iOS,B-System,55,B-Software,CyNER
system,O,55,O,CyNER
will,O,55,O,CyNER
first,O,55,O,CyNER
ask,O,55,O,CyNER
users,O,55,O,CyNER
to,O,55,O,CyNER
review,O,55,O,CyNER
the,O,55,O,CyNER
profile,O,55,O,CyNER
in,O,55,O,CyNER
their,O,55,O,CyNER
settings,O,55,O,CyNER
if,O,55,O,CyNER
they,O,55,O,CyNER
want,O,55,O,CyNER
to,O,55,O,CyNER
install,O,55,O,CyNER
it,O,55,O,CyNER
.,O,55,O,CyNER
Users,O,56,O,CyNER
can,O,56,O,CyNER
see,O,56,O,CyNER
a,O,56,O,CyNER
“,O,56,O,CyNER
Profile,O,56,O,CyNER
Downloaded,O,56,O,CyNER
”,O,56,O,CyNER
added,O,56,O,CyNER
in,O,56,O,CyNER
their,O,56,O,CyNER
settings,O,56,O,CyNER
(,O,56,O,CyNER
this,O,56,O,CyNER
feature,O,56,O,CyNER
is,O,56,O,CyNER
in,O,56,O,CyNER
iOS,B-System,56,B-Software,CyNER
12.2,I-System,56,I-Software,CyNER
",",O,56,O,CyNER
but,O,56,O,CyNER
not,O,56,O,CyNER
on,O,56,O,CyNER
iOS,B-System,56,B-Software,CyNER
12.1.1,I-System,56,I-Software,CyNER
),O,56,O,CyNER
.,O,56,O,CyNER
This,O,57,O,CyNER
gives,O,57,O,CyNER
users,O,57,O,CyNER
a,O,57,O,CyNER
chance,O,57,O,CyNER
to,O,57,O,CyNER
see,O,57,O,CyNER
details,O,57,O,CyNER
and,O,57,O,CyNER
better,O,57,O,CyNER
understand,O,57,O,CyNER
any,O,57,O,CyNER
changes,O,57,O,CyNER
made,O,57,O,CyNER
.,O,57,O,CyNER
After,O,58,O,CyNER
the,O,58,O,CyNER
review,O,58,O,CyNER
",",O,58,O,CyNER
the,O,58,O,CyNER
process,O,58,O,CyNER
is,O,58,O,CyNER
the,O,58,O,CyNER
same,O,58,O,CyNER
as,O,58,O,CyNER
above,O,58,O,CyNER
.,O,58,O,CyNER
After,O,59,O,CyNER
the,O,59,O,CyNER
profile,O,59,O,CyNER
is,O,59,O,CyNER
installed,O,59,O,CyNER
",",O,59,O,CyNER
the,O,59,O,CyNER
user,O,59,O,CyNER
will,O,59,O,CyNER
then,O,59,O,CyNER
be,O,59,O,CyNER
redirected,O,59,O,CyNER
to,O,59,O,CyNER
another,O,59,O,CyNER
Apple,B-Organization,59,B-Identity,CyNER
phishing,O,59,O,CyNER
site,O,59,O,CyNER
.,O,59,O,CyNER
The,O,60,O,CyNER
phishing,O,60,O,CyNER
site,O,60,O,CyNER
uses,O,60,O,CyNER
the,O,60,O,CyNER
gathered,O,60,O,CyNER
information,O,60,O,CyNER
as,O,60,O,CyNER
its,O,60,O,CyNER
GET,O,60,O,CyNER
parameter,O,60,O,CyNER
",",O,60,O,CyNER
allowing,O,60,O,CyNER
the,O,60,O,CyNER
attacker,O,60,O,CyNER
to,O,60,O,CyNER
access,O,60,O,CyNER
the,O,60,O,CyNER
stolen,O,60,O,CyNER
information,O,60,O,CyNER
.,O,60,O,CyNER
Ongoing,O,61,O,CyNER
activity,O,61,O,CyNER
While,O,61,O,CyNER
monitoring,O,61,O,CyNER
this,O,61,O,CyNER
particular,O,61,O,CyNER
threat,O,61,O,CyNER
",",O,61,O,CyNER
we,O,61,O,CyNER
found,O,61,O,CyNER
another,O,61,O,CyNER
XLoader,B-Malware,61,B-Malware,CyNER
variant,O,61,O,CyNER
posing,O,61,O,CyNER
as,O,61,O,CyNER
a,O,61,O,CyNER
pornography,O,61,O,CyNER
app,O,61,O,CyNER
aimed,O,61,O,CyNER
at,O,61,O,CyNER
South,O,61,O,CyNER
Korean,O,61,O,CyNER
users,O,61,O,CyNER
.,O,61,O,CyNER
The,O,62,O,CyNER
"""",O,62,O,CyNER
porn,O,62,O,CyNER
kr,O,62,O,CyNER
sex,O,62,O,CyNER
'',O,62,O,CyNER
APK,O,62,O,CyNER
connects,O,62,O,CyNER
to,O,62,O,CyNER
a,O,62,O,CyNER
malicious,O,62,O,CyNER
website,O,62,O,CyNER
that,O,62,O,CyNER
runs,O,62,O,CyNER
XLoader,B-Malware,62,B-Malware,CyNER
in,O,62,O,CyNER
the,O,62,O,CyNER
background,O,62,O,CyNER
.,O,62,O,CyNER
The,O,63,O,CyNER
website,O,63,O,CyNER
uses,O,63,O,CyNER
a,O,63,O,CyNER
different,O,63,O,CyNER
fixed,O,63,O,CyNER
twitter,B-Organization,63,B-Identity,CyNER
account,O,63,O,CyNER
(,O,63,O,CyNER
https,B-Indicator,63,B-Indicator,CyNER
:,I-Indicator,63,I-Indicator,CyNER
//twitter.com/fdgoer343,I-Indicator,63,I-Indicator,CyNER
),O,63,O,CyNER
.,O,63,O,CyNER
This,O,64,O,CyNER
attack,O,64,O,CyNER
",",O,64,O,CyNER
however,O,64,O,CyNER
",",O,64,O,CyNER
seems,O,64,O,CyNER
exclusive,O,64,O,CyNER
to,O,64,O,CyNER
Android,B-System,64,B-Software,CyNER
users,O,64,O,CyNER
",",O,64,O,CyNER
as,O,64,O,CyNER
it,O,64,O,CyNER
does,O,64,O,CyNER
not,O,64,O,CyNER
have,O,64,O,CyNER
the,O,64,O,CyNER
code,O,64,O,CyNER
to,O,64,O,CyNER
attack,O,64,O,CyNER
iOS,B-System,64,B-Software,CyNER
devices,O,64,O,CyNER
.,O,64,O,CyNER
Succeeding,O,65,O,CyNER
monitoring,O,65,O,CyNER
efforts,O,65,O,CyNER
revealed,O,65,O,CyNER
a,O,65,O,CyNER
newer,O,65,O,CyNER
variant,O,65,O,CyNER
that,O,65,O,CyNER
exploits,O,65,O,CyNER
the,O,65,O,CyNER
social,O,65,O,CyNER
media,O,65,O,CyNER
platforms,O,65,O,CyNER
Instagram,B-Organization,65,B-Identity,CyNER
and,O,65,O,CyNER
Tumblr,B-Organization,65,B-Identity,CyNER
instead,O,65,O,CyNER
of,O,65,O,CyNER
Twitter,B-Organization,65,B-Identity,CyNER
to,O,65,O,CyNER
hide,O,65,O,CyNER
its,O,65,O,CyNER
C,O,65,O,CyNER
&,O,65,O,CyNER
C,O,65,O,CyNER
address,O,65,O,CyNER
.,O,65,O,CyNER
We,O,66,O,CyNER
labeled,O,66,O,CyNER
this,O,66,O,CyNER
new,O,66,O,CyNER
variant,O,66,O,CyNER
XLoader,B-Malware,66,B-Malware,CyNER
version,O,66,O,CyNER
7.0,O,66,O,CyNER
",",O,66,O,CyNER
because,O,66,O,CyNER
of,O,66,O,CyNER
the,O,66,O,CyNER
different,O,66,O,CyNER
deployment,O,66,O,CyNER
method,O,66,O,CyNER
and,O,66,O,CyNER
its,O,66,O,CyNER
use,O,66,O,CyNER
of,O,66,O,CyNER
the,O,66,O,CyNER
native,O,66,O,CyNER
code,O,66,O,CyNER
to,O,66,O,CyNER
load,O,66,O,CyNER
the,O,66,O,CyNER
payload,O,66,O,CyNER
and,O,66,O,CyNER
hide,O,66,O,CyNER
in,O,66,O,CyNER
Instagram,B-Organization,66,B-Identity,CyNER
and,O,66,O,CyNER
Tumblr,B-Organization,66,B-Identity,CyNER
profiles,O,66,O,CyNER
.,O,66,O,CyNER
These,O,67,O,CyNER
more,O,67,O,CyNER
recent,O,67,O,CyNER
developments,O,67,O,CyNER
indicate,O,67,O,CyNER
that,O,67,O,CyNER
XLoader,B-Malware,67,B-Malware,CyNER
is,O,67,O,CyNER
still,O,67,O,CyNER
evolving,O,67,O,CyNER
.,O,67,O,CyNER
Adding,O,68,O,CyNER
connections,O,68,O,CyNER
to,O,68,O,CyNER
FakeSpy,B-Malware,68,B-Malware,CyNER
We,O,68,O,CyNER
have,O,68,O,CyNER
been,O,68,O,CyNER
seeing,O,68,O,CyNER
activity,O,68,O,CyNER
from,O,68,O,CyNER
XLoader,B-Malware,68,B-Malware,CyNER
since,O,68,O,CyNER
2018,O,68,O,CyNER
",",O,68,O,CyNER
and,O,68,O,CyNER
have,O,68,O,CyNER
since,O,68,O,CyNER
followed,O,68,O,CyNER
up,O,68,O,CyNER
our,O,68,O,CyNER
initial,O,68,O,CyNER
findings,O,68,O,CyNER
with,O,68,O,CyNER
a,O,68,O,CyNER
detailed,O,68,O,CyNER
research,O,68,O,CyNER
revealing,O,68,O,CyNER
a,O,68,O,CyNER
wealth,O,68,O,CyNER
of,O,68,O,CyNER
activity,O,68,O,CyNER
dating,O,68,O,CyNER
back,O,68,O,CyNER
to,O,68,O,CyNER
as,O,68,O,CyNER
early,O,68,O,CyNER
as,O,68,O,CyNER
January,O,68,O,CyNER
2015,O,68,O,CyNER
",",O,68,O,CyNER
which,O,68,O,CyNER
outlined,O,68,O,CyNER
a,O,68,O,CyNER
major,O,68,O,CyNER
discovery—its,O,68,O,CyNER
connection,O,68,O,CyNER
to,O,68,O,CyNER
FakeSpy,B-Malware,68,B-Malware,CyNER
.,O,68,O,CyNER
The,O,69,O,CyNER
emergence,O,69,O,CyNER
of,O,69,O,CyNER
XLoader,B-Malware,69,B-Malware,CyNER
6.0,I-Malware,69,I-Malware,CyNER
does,O,69,O,CyNER
not,O,69,O,CyNER
only,O,69,O,CyNER
indicate,O,69,O,CyNER
that,O,69,O,CyNER
the,O,69,O,CyNER
threat,O,69,O,CyNER
actors,O,69,O,CyNER
behind,O,69,O,CyNER
it,O,69,O,CyNER
remain,O,69,O,CyNER
active,O,69,O,CyNER
;,O,69,O,CyNER
it,O,69,O,CyNER
also,O,69,O,CyNER
holds,O,69,O,CyNER
fresh,O,69,O,CyNER
evidence,O,69,O,CyNER
of,O,69,O,CyNER
its,O,69,O,CyNER
connection,O,69,O,CyNER
to,O,69,O,CyNER
FakeSpy,B-Malware,69,B-Malware,CyNER
.,O,69,O,CyNER
One,O,70,O,CyNER
such,O,70,O,CyNER
immediately,O,70,O,CyNER
apparent,O,70,O,CyNER
connection,O,70,O,CyNER
was,O,70,O,CyNER
the,O,70,O,CyNER
similar,O,70,O,CyNER
deployment,O,70,O,CyNER
technique,O,70,O,CyNER
used,O,70,O,CyNER
by,O,70,O,CyNER
both,O,70,O,CyNER
XLoader,B-Malware,70,B-Malware,CyNER
6.0,I-Malware,70,I-Malware,CyNER
and,O,70,O,CyNER
FakeSpy,B-Malware,70,B-Malware,CyNER
.,O,70,O,CyNER
It,O,71,O,CyNER
had,O,71,O,CyNER
again,O,71,O,CyNER
cloned,O,71,O,CyNER
a,O,71,O,CyNER
different,O,71,O,CyNER
legitimate,O,71,O,CyNER
Japanese,O,71,O,CyNER
website,O,71,O,CyNER
to,O,71,O,CyNER
host,O,71,O,CyNER
its,O,71,O,CyNER
malicious,O,71,O,CyNER
app,O,71,O,CyNER
",",O,71,O,CyNER
similar,O,71,O,CyNER
to,O,71,O,CyNER
what,O,71,O,CyNER
FakeSpy,B-Malware,71,B-Malware,CyNER
had,O,71,O,CyNER
also,O,71,O,CyNER
done,O,71,O,CyNER
before,O,71,O,CyNER
.,O,71,O,CyNER
Their,O,72,O,CyNER
similarity,O,72,O,CyNER
is,O,72,O,CyNER
made,O,72,O,CyNER
more,O,72,O,CyNER
apparent,O,72,O,CyNER
by,O,72,O,CyNER
looking,O,72,O,CyNER
at,O,72,O,CyNER
their,O,72,O,CyNER
naming,O,72,O,CyNER
method,O,72,O,CyNER
for,O,72,O,CyNER
downloadable,O,72,O,CyNER
files,O,72,O,CyNER
",",O,72,O,CyNER
domain,O,72,O,CyNER
structure,O,72,O,CyNER
of,O,72,O,CyNER
fake,O,72,O,CyNER
websites,O,72,O,CyNER
and,O,72,O,CyNER
other,O,72,O,CyNER
details,O,72,O,CyNER
of,O,72,O,CyNER
their,O,72,O,CyNER
deployment,O,72,O,CyNER
techniques,O,72,O,CyNER
",",O,72,O,CyNER
exemplified,O,72,O,CyNER
in,O,72,O,CyNER
figure,O,72,O,CyNER
10,O,72,O,CyNER
.,O,72,O,CyNER
XLoader,B-Malware,73,B-Malware,CyNER
6.0,I-Malware,73,I-Malware,CyNER
also,O,73,O,CyNER
mirrors,O,73,O,CyNER
the,O,73,O,CyNER
way,O,73,O,CyNER
FakeSpy,B-Malware,73,B-Malware,CyNER
hides,O,73,O,CyNER
its,O,73,O,CyNER
real,O,73,O,CyNER
C,O,73,O,CyNER
&,O,73,O,CyNER
C,O,73,O,CyNER
server,O,73,O,CyNER
.,O,73,O,CyNER
When,O,74,O,CyNER
before,O,74,O,CyNER
it,O,74,O,CyNER
had,O,74,O,CyNER
used,O,74,O,CyNER
several,O,74,O,CyNER
different,O,74,O,CyNER
social,O,74,O,CyNER
media,O,74,O,CyNER
platforms,O,74,O,CyNER
",",O,74,O,CyNER
it,O,74,O,CyNER
now,O,74,O,CyNER
uses,O,74,O,CyNER
the,O,74,O,CyNER
Twitter,B-Organization,74,B-Identity,CyNER
platform,O,74,O,CyNER
",",O,74,O,CyNER
something,O,74,O,CyNER
FakeSpy,B-Malware,74,B-Malware,CyNER
has,O,74,O,CyNER
done,O,74,O,CyNER
in,O,74,O,CyNER
its,O,74,O,CyNER
past,O,74,O,CyNER
attacks,O,74,O,CyNER
.,O,74,O,CyNER
Analysis,O,75,O,CyNER
of,O,75,O,CyNER
the,O,75,O,CyNER
malicious,O,75,O,CyNER
iOS,B-System,75,B-Software,CyNER
profile,O,75,O,CyNER
also,O,75,O,CyNER
revealed,O,75,O,CyNER
further,O,75,O,CyNER
connections,O,75,O,CyNER
",",O,75,O,CyNER
as,O,75,O,CyNER
the,O,75,O,CyNER
profile,O,75,O,CyNER
can,O,75,O,CyNER
also,O,75,O,CyNER
be,O,75,O,CyNER
downloaded,O,75,O,CyNER
from,O,75,O,CyNER
a,O,75,O,CyNER
website,O,75,O,CyNER
that,O,75,O,CyNER
FakeSpy,B-Malware,75,B-Malware,CyNER
deployed,O,75,O,CyNER
early,O,75,O,CyNER
this,O,75,O,CyNER
year,O,75,O,CyNER
.,O,75,O,CyNER
Conclusion,O,76,O,CyNER
and,O,76,O,CyNER
security,O,76,O,CyNER
recommendations,O,76,O,CyNER
The,O,76,O,CyNER
continued,O,76,O,CyNER
monitoring,O,76,O,CyNER
of,O,76,O,CyNER
XLoader,B-Malware,76,B-Malware,CyNER
showed,O,76,O,CyNER
how,O,76,O,CyNER
its,O,76,O,CyNER
operators,O,76,O,CyNER
continuously,O,76,O,CyNER
changed,O,76,O,CyNER
its,O,76,O,CyNER
features,O,76,O,CyNER
",",O,76,O,CyNER
such,O,76,O,CyNER
as,O,76,O,CyNER
its,O,76,O,CyNER
attack,O,76,O,CyNER
vector,O,76,O,CyNER
deployment,O,76,O,CyNER
infrastructure,O,76,O,CyNER
and,O,76,O,CyNER
deployment,O,76,O,CyNER
techniques,O,76,O,CyNER
.,O,76,O,CyNER
This,O,77,O,CyNER
newest,O,77,O,CyNER
entry,O,77,O,CyNER
seems,O,77,O,CyNER
to,O,77,O,CyNER
indicate,O,77,O,CyNER
that,O,77,O,CyNER
these,O,77,O,CyNER
changes,O,77,O,CyNER
won,O,77,O,CyNER
’,O,77,O,CyNER
t,O,77,O,CyNER
be,O,77,O,CyNER
stopping,O,77,O,CyNER
soon,O,77,O,CyNER
.,O,77,O,CyNER
Being,O,78,O,CyNER
aware,O,78,O,CyNER
of,O,78,O,CyNER
this,O,78,O,CyNER
fact,O,78,O,CyNER
can,O,78,O,CyNER
help,O,78,O,CyNER
create,O,78,O,CyNER
defensive,O,78,O,CyNER
strategies,O,78,O,CyNER
",",O,78,O,CyNER
as,O,78,O,CyNER
well,O,78,O,CyNER
as,O,78,O,CyNER
prepare,O,78,O,CyNER
for,O,78,O,CyNER
upcoming,O,78,O,CyNER
attacks,O,78,O,CyNER
.,O,78,O,CyNER
In,O,79,O,CyNER
addition,O,79,O,CyNER
",",O,79,O,CyNER
just,O,79,O,CyNER
as,O,79,O,CyNER
uncovering,O,79,O,CyNER
new,O,79,O,CyNER
characteristics,O,79,O,CyNER
is,O,79,O,CyNER
important,O,79,O,CyNER
",",O,79,O,CyNER
finding,O,79,O,CyNER
ones,O,79,O,CyNER
we,O,79,O,CyNER
’,O,79,O,CyNER
ve,O,79,O,CyNER
also,O,79,O,CyNER
seen,O,79,O,CyNER
in,O,79,O,CyNER
a,O,79,O,CyNER
different,O,79,O,CyNER
malware,O,79,O,CyNER
family,O,79,O,CyNER
like,O,79,O,CyNER
FakeSpy,B-Malware,79,B-Malware,CyNER
also,O,79,O,CyNER
provides,O,79,O,CyNER
valuable,O,79,O,CyNER
insight,O,79,O,CyNER
.,O,79,O,CyNER
Links,O,80,O,CyNER
between,O,80,O,CyNER
XLoader,B-Malware,80,B-Malware,CyNER
and,O,80,O,CyNER
FakeSpy,B-Malware,80,B-Malware,CyNER
can,O,80,O,CyNER
give,O,80,O,CyNER
clues,O,80,O,CyNER
to,O,80,O,CyNER
the,O,80,O,CyNER
much,O,80,O,CyNER
broader,O,80,O,CyNER
inner,O,80,O,CyNER
workings,O,80,O,CyNER
of,O,80,O,CyNER
the,O,80,O,CyNER
threat,O,80,O,CyNER
actors,O,80,O,CyNER
behind,O,80,O,CyNER
them,O,80,O,CyNER
.,O,80,O,CyNER
Perhaps,O,81,O,CyNER
more,O,81,O,CyNER
information,O,81,O,CyNER
on,O,81,O,CyNER
XLoader,B-Malware,81,B-Malware,CyNER
will,O,81,O,CyNER
be,O,81,O,CyNER
known,O,81,O,CyNER
in,O,81,O,CyNER
the,O,81,O,CyNER
future,O,81,O,CyNER
.,O,81,O,CyNER
For,O,82,O,CyNER
now,O,82,O,CyNER
",",O,82,O,CyNER
users,O,82,O,CyNER
can,O,82,O,CyNER
make,O,82,O,CyNER
the,O,82,O,CyNER
best,O,82,O,CyNER
of,O,82,O,CyNER
the,O,82,O,CyNER
knowledge,O,82,O,CyNER
they,O,82,O,CyNER
have,O,82,O,CyNER
now,O,82,O,CyNER
to,O,82,O,CyNER
significantly,O,82,O,CyNER
reduce,O,82,O,CyNER
the,O,82,O,CyNER
effectivity,O,82,O,CyNER
of,O,82,O,CyNER
such,O,82,O,CyNER
malware,O,82,O,CyNER
.,O,82,O,CyNER
Users,O,83,O,CyNER
of,O,83,O,CyNER
iOS,B-System,83,B-Software,CyNER
can,O,83,O,CyNER
remove,O,83,O,CyNER
the,O,83,O,CyNER
malicious,O,83,O,CyNER
profile,O,83,O,CyNER
using,O,83,O,CyNER
the,O,83,O,CyNER
Apple,B-Organization,83,B-Identity,CyNER
Configurator,O,83,O,CyNER
2,O,83,O,CyNER
",",O,83,O,CyNER
Apple,B-Organization,83,B-Identity,CyNER
’,O,83,O,CyNER
s,O,83,O,CyNER
official,O,83,O,CyNER
iOS,B-System,83,B-Software,CyNER
helper,O,83,O,CyNER
app,O,83,O,CyNER
for,O,83,O,CyNER
managing,O,83,O,CyNER
Apple,B-Organization,83,B-Identity,CyNER
devices,O,83,O,CyNER
.,O,83,O,CyNER
